model_key,dataset,module,locus_id,fit_seed,template,concept,expected_rows,actual_unique_rows,failed_rows,execution_status,reason,template_eligible,template_reason,primary_template,is_primary_template,run_status,completed_modules,ineligible_modules,requested_modules,block_included,probe_graded,cell,readable,n_pos,n_neg,selectivity,answer_capable,answer_auroc,W_qq,O_q,verdict,steering_reference,owned,altdir_owned_dom,altdir_owned_pattern,altdir_owned_orth,altdir_owned_resid,altdir_O_q_dom,altdir_O_q_pattern,altdir_O_q_orth,altdir_O_q_resid,valid_readable,valid_answer_capable,valid_owned,valid_O_q,valid_verdict,attrrand_random_p95,attrrand_steering_reference,attrrand_steering_reference_sham_only,attrrand_steering_reference_rule,attrrand_O_q,attrrand_verdict,validfit_owned,validfit_O_q,validfit_verdict,validfit_steering_reference,validfit_cos_to_report_model,validfit_cos_to_report_whitened,validfit_auroc_expert_heldout,validfit_auroc_report_labels_heldout,projseed_owned_seed1,projseed_owned_seed2,projseed_O_q_seed1,projseed_O_q_seed2,towerswap_tower,towerswap_reader,towerswap_W_qq,towerswap_O_q,towerswap_verdict,towerswap_steering_reference,towerswap_owned,towerswap_owned_native,towerswap_owned_changed,towerswap_dW_qq,towerswap_reader_over_tower,towerswap_crossover_complete,replay_source_block,replay_W_qq,replay_O_q,replay_verdict,replay_steering_reference,replay_owned,replay_owned_core,replay_owned_changed,replay_dW_qq,replay_drift_max_abs,semend_sign,semend_value,semend_competitor,semend_E_own,semend_E_max_other,semend_E_sham,semend_random_max,semend_rank_in_random_family,semend_O_q,semend_verdict,semend_steering_reference,semend_owned,semend_owned_core,semend_intended,semend_unintended_mean,semend_unintended_max,semend_selectivity,semend_answer_E_own,semend_answer_owned,semend_answer_selectivity
chexagent-3,chexpert,LOCUS_CALIBRATION,connector,0,IY,Atelectasis,400,400,0,COMPLETE,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,LOCUS_CALIBRATION,connector,0,IY,Pneumothorax,400,400,0,COMPLETE,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,LOCUS_CALIBRATION,connector,0,IY,Cardiomegaly,400,400,0,COMPLETE,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,LOCUS_CALIBRATION,connector,0,IY,Consolidation,400,400,0,COMPLETE,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,LOCUS_CALIBRATION,connector,0,IY,Edema,400,400,0,COMPLETE,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIR,vis.last,0,IY,Effusion,14400,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIR,vis.last,0,IY,Atelectasis,14400,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIR,vis.last,0,IY,Pneumothorax,14400,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIR,vis.last,0,IY,Cardiomegaly,14400,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIR,vis.last,0,IY,Consolidation,14400,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIR,vis.last,0,IY,Edema,14400,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,EXTCOMP,vis.last,0,IY,Effusion,3600,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,EXTCOMP,vis.last,0,IY,Atelectasis,3600,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,EXTCOMP,vis.last,0,IY,Pneumothorax,3600,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,EXTCOMP,vis.last,0,IY,Cardiomegaly,3600,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,EXTCOMP,vis.last,0,IY,Consolidation,3600,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,EXTCOMP,vis.last,0,IY,Edema,3600,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,TOKENW,vis.last,0,IY,Effusion,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,TOKENW,vis.last,0,IY,Atelectasis,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,TOKENW,vis.last,0,IY,Pneumothorax,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,TOKENW,vis.last,0,IY,Cardiomegaly,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,TOKENW,vis.last,0,IY,Consolidation,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,TOKENW,vis.last,0,IY,Edema,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,PRECISION,vis.last,,,,0,0,0,NOT_REQUESTED,module not requested for this dataset by protocol,,,IY,,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIR,vis.last,0,IY,Effusion,4200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIR,vis.last,0,IY,Atelectasis,4200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIR,vis.last,0,IY,Pneumothorax,4200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIR,vis.last,0,IY,Cardiomegaly,4200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIR,vis.last,0,IY,Consolidation,4200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIR,vis.last,0,IY,Edema,4200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIRD,vis.last,0,IY,Effusion,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIRD,vis.last,0,IY,Atelectasis,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIRD,vis.last,0,IY,Pneumothorax,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIRD,vis.last,0,IY,Cardiomegaly,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIRD,vis.last,0,IY,Consolidation,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ALTDIRD,vis.last,0,IY,Edema,7200,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ATTR,vis.last,0,IY,view_AP,6600,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ATTR,vis.last,0,IY,sex_F,6600,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ATTR,vis.last,0,IY,age_60,6600,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ATTR,vis.last,0,IY,Effusion,6000,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ATTR,vis.last,0,IY,Atelectasis,6000,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ATTR,vis.last,0,IY,Pneumothorax,6000,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ATTR,vis.last,0,IY,Cardiomegaly,6000,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ATTR,vis.last,0,IY,Consolidation,6000,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ATTR,vis.last,0,IY,Edema,6000,0,0,NOT_STARTED,,true,,IY,true,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIRT,vis.last,0,WY,Effusion,4800,0,0,NOT_STARTED,,true,,IY,false,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIRT,vis.last,0,WY,Atelectasis,4800,0,0,NOT_STARTED,,true,,IY,false,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIRT,vis.last,0,WY,Pneumothorax,4800,0,0,NOT_STARTED,,true,,IY,false,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIRT,vis.last,0,WY,Cardiomegaly,4800,0,0,NOT_STARTED,,true,,IY,false,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIRT,vis.last,0,WY,Consolidation,4800,0,0,NOT_STARTED,,true,,IY,false,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chexagent-3,chexpert,ANSDIRT,vis.last,0,WY,Edema,4800,0,0,NOT_STARTED,,true,,IY,false,COMPLETE,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,,CORE|CALIBRATION|PROMPT|DOSE|REFIT|LOCUS|LOCUS_CALIBRATION,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
